Id,SalePrice
2735,143790.36512386112
2736,137993.7369910491
2737,124092.81441998694
2738,136184.25860942886
2739,153348.80284919858
2740,138576.17012270697
2741,150075.08862351786
2742,152398.05478631903
2743,152765.9604348846
2744,162039.02783468316
2745,141643.35948588653
2746,144265.19011074209
2747,141038.71711056895
2748,121203.5541369663
2749,128469.91052258338
2750,128578.44296147088
2751,139962.02153033874
2752,162032.39695690456
2753,146914.11390056263
2754,230704.87582669174
2755,139681.7242060518
2756,93234.77181201009
2757,58530.4713523103
2758,99113.54571289981
2759,162089.41114131265
2760,127684.2026003511
2761,141498.14604919977
2762,145305.96506396122
2763,174038.55884114275
2764,141375.96665700467
2765,279261.3519404871
2766,107406.7041425056
2767,85717.60131462401
2768,122237.04131686363
2769,130881.78157773435
2770,128629.7219352962
2771,99368.11736424989
2772,96301.57575417602
2773,181835.6645672383
2774,157609.1774412797
2775,102314.16982835277
2776,144456.53268448892
2777,159935.62393766566
2778,99850.51001654402
2779,121476.81148780909
2780,96639.1203833473
2781,102447.6911679384
2782,101761.44131874728
2783,113388.92125927747
2784,116127.76746624013
2785,136440.10848878376
2786,74704.68159812375
2787,126497.45674518142
2788,75961.09547376676
2789,162600.4139502043
2790,97284.40940214382
2791,114441.9341433406
2792,78699.5868685237
2793,136229.74467863832
2794,93734.31036200692
2795,122116.32457173638
2796,97631.55300250684
2797,223437.1762724611
2798,108463.88248441851
2799,122503.62928007223
2800,68964.39730046508
2801,94689.58806388527
2802,128479.57079312095
2803,163823.04174762033
2804,127826.55739265474
2805,94802.78531884574
2806,79997.75504559727
2807,215495.41931011106
2808,150699.15183828963
2809,130620.60481024577
2810,128848.29282485248
2811,159203.24420994482
2812,171872.65133788684
2813,149251.94119634153
2814,156687.88879175525
2815,95568.57957222471
2816,236046.06786333458
2817,161491.63957954032
2818,137292.56498109194
2819,163542.08127635668
2820,137342.80370137497
2821,96356.58773032573
2822,165717.3559696277
2823,387419.10422670934
2824,182109.63395454374
2825,145348.64880086164
2826,143599.646039917
2827,129307.80051050354
2828,238777.69218659337
2829,202378.02778515426
2830,226523.1907281417
2831,164600.62928765104
2832,253725.43805607397
2833,310210.39335738734
2834,227721.1762146138
2835,225308.0839507602
2836,192922.66265640713
2837,147834.31687609953
2838,158679.19587912207
2839,179799.45296364295
2840,204692.56710538742
2841,202295.9888772377
2842,230069.01204579195
2843,147722.81326095053
2844,167398.42849190018
2845,128663.20624963276
2846,206356.24862025873
2847,214369.96649852683
2848,233227.64468683826
2849,195784.98808606318
2850,268732.77969591937
2851,211239.85643233825
2852,239301.38593603205
2853,228884.6205148711
2854,135937.16777851706
2855,203640.91800597726
2856,195110.19439360625
2857,186372.34358137497
2858,203873.67347423368
2859,109517.91652794642
2860,148342.51829243355
2861,129065.49302638974
2862,191601.37395429757
2863,125169.59298452613
2864,307122.4940470911
2865,137569.13415528255
2866,138822.4206971903
2867,102967.24877655933
2868,109707.28989743606
2869,100974.44152590705
2870,112788.28706454116
2871,81563.27561316312
2872,69182.38160564518
2873,91917.27031560199
2874,152325.73372185277
2875,115717.96069024503
2876,175522.3194492047
2877,156701.7151259389
2878,200708.19568483726
2879,144736.26862303194
2880,103746.66980020574
2881,133161.10792018272
2882,179724.78000365745
2883,191817.75112385539
2884,191847.9869342254
2885,179592.7477872391
2886,243483.62742852813
2887,94444.68015145113
2888,139564.5498387743
2889,63042.81243697652
2890,87445.79235354303
2891,144988.10547229394
2892,36788.612473309935
2893,57355.25890855438
2894,46182.94741385306
2895,345035.9286435395
2896,285072.92703600804
2897,218087.31940066224
2898,138136.4113527701
2899,199967.2717630628
2900,162903.11217498538
2901,238130.01634422943
2902,167609.52316170966
2903,309979.84346729744
2904,354031.8319460808
2905,79312.26972667049
2906,186677.91154701164
2907,106293.68418214133
2908,132832.02997779148
2909,139507.90644483984
2910,78675.9035710752
2911,76713.1820281054
2912,146585.69013687514
2913,75990.83898643467
2914,78169.24087698523
2915,87279.49132549354
2916,77556.37742373931
2917,172944.53875946064
2918,116714.15495696229
2919,212693.89389885977
